root_idx,cut_idx,l1_idx,l2_idx,l3_idx,l4_idx,l5_idx,vol_cut,cut_height,canon_tt_0,cannon_tt_1
222,1354,0,213,216,219,220,4,5,369098751,87
223,1355,6,222,-1,-1,-1,1,6,2004318071,286331153
223,1356,6,218,221,-1,-1,2,6,1465341783,353703189
223,1357,0,6,217,221,-1,3,6,863974271,20119859
223,1358,6,218,219,220,-1,3,6,1431786839,357897557
223,1359,0,6,217,219,220,4,6,858993535,20132659
223,1360,0,6,213,216,221,4,6,859010943,17904435
223,1361,3,6,25,218,219,4,6,858993535,20132659
223,1362,5,6,28,218,220,4,6,858993535,20132659
224,1363,150,220,-1,-1,-1,1,2,2004318071,286331153
224,1364,3,25,150,-1,-1,2,3,2139062143,16843009
224,1365,5,8,220,-1,-1,2,3,2139062143,16843009
224,1366,1,2,3,150,-1,3,3,2147450879,65537
224,1367,3,5,8,25,-1,3,3,2147450879,65537
224,1368,1,2,3,5,8,4,3,2147483647,1
225,1369,223,224,-1,-1,-1,1,4,2004318071,286331153
225,1370,6,222,224,-1,-1,2,7,522133279,117901063
225,1371,150,220,223,-1,-1,2,6,522133279,117901063
225,1372,5,8,220,223,-1,3,7,33489407,8323199
225,1373,6,218,221,224,-1,3,7,369038847,5701719
225,1374,3,25,150,223,-1,3,7,33489407,8323199
225,1375,6,150,220,222,-1,3,7,56034135,356455743
225,1376,3,5,8,25,223,4,7,131071,32767
225,1377,6,150,218,219,220,5,7,89487223,286348639
225,1378,6,218,219,220,224,4,7,357957631,21847
225,1379,1,2,3,150,223,4,7,131071,32767
225,1380,0,6,217,221,224,4,7,20185087,13183
225,1381,5,6,8,220,222,4,7,340791,322134015
225,1382,6,150,218,220,221,4,7,87512439,290788191
225,1383,3,6,25,150,222,4,7,340791,322134015
226,1384,9,225,-1,-1,-1,1,8,2004318071,286331153
226,1385,9,223,224,-1,-1,2,8,1465341783,353703189
226,1386,9,150,220,223,-1,3,8,1434408319,22348117
226,1387,6,9,222,224,-1,3,8,863974271,20119859
226,1388,6,9,150,220,222,4,8,930562047,200979
226,1389,3,9,25,150,223,4,8,859013119,78643
226,1390,6,9,218,221,224,4,8,859010943,17904435
226,1391,5,8,9,220,223,4,8,252674047,69391
227,1392,212,226,-1,-1,-1,1,2,2004318071,286331153
227,1393,9,212,225,-1,-1,2,10,926365495,320017171
227,1394,9,211,225,-1,-1,3,10,454761243,454761243
227,1395,9,211,226,-1,-1,2,10,522133279,117901063
227,1396,9,211,223,224,-1,4,10,465247163,286986523
227,1397,9,212,223,224,-1,3,10,930559863,286462227
227,1398,9,197,210,225,-1,4,10,364844479,27984299
227,1399,9,197,210,226,-1,3,10,369038847,5701719
227,1400,6,9,211,222,224,5,10,55037903,50546639
227,1401,6,9,212,222,224,4,10,253706047,50530063
227,1402,6,9,196,210,225,5,10,20172287,1297631
227,1403,6,9,196,210,226,4,10,20185087,13183
227,1404,9,150,211,220,223,5,10,86486959,84223919
227,1405,9,150,212,220,223,4,10,253714271,84215567
227,1406,5,9,197,209,225,5,10,51630047,17026511
227,1407,5,9,197,209,226,4,10,51642367,14143
227,1408,9,197,210,223,224,5,10,364887999,16843179
228,1409,4,227,-1,-1,-1,1,11,2004318071,286331153
228,1410,4,212,226,-1,-1,2,11,1465341783,353703189
228,1411,4,9,211,226,-1,3,11,1434408319,22348117
228,1412,4,9,211,225,-1,4,11,1474254815,21299525
228,1413,4,9,212,225,-1,3,11,1465866079,85263637
228,1414,4,9,197,210,226,4,11,1431664511,17913173
228,1415,4,9,197,210,225,5,11,1431821791,17909077
228,1416,4,9,212,223,224,4,11,1465341791,85267733
228,1417,4,9,211,223,224,5,11,1465341919,21316933
229,1418,179,228,-1,-1,-1,1,2,2004318071,286331153
229,1419,4,179,227,-1,-1,2,13,926365495,320017171
229,1420,3,178,228,-1,-1,2,13,522133279,117901063
229,1421,4,179,212,226,-1,3,13,930559863,286462227
229,1422,3,157,177,228,-1,3,13,369038847,5701719
229,1423,3,4,178,227,-1,3,13,87491895,324997983
229,1424,4,9,179,212,225,4,13,257892191,84346127
229,1425,4,9,179,211,225,5,13,253710175,84348175
229,1426,3,4,157,176,227,5,13,85276471,320034655
229,1427,3,4,157,176,228,4,13,85327871,22367
229,1428,4,9,179,211,226,4,13,253714271,84215567
229,1429,1,3,156,177,228,4,13,20185087,13183
229,1430,3,4,178,212,226,4,13,87504695,320017247
229,1431,3,4,157,177,227,4,13,89470839,286479711
230,1432,7,229,-1,-1,-1,1,14,2004318071,286331153
230,1433,7,179,228,-1,-1,2,14,1465341783,353703189
230,1434,3,7,178,228,-1,3,14,863974271,20119859
230,1435,4,7,179,227,-1,3,14,926889791,51577619
230,1436,3,4,7,178,227,4,14,524247039,328455
230,1437,3,7,157,177,228,4,14,859010943,17904435
230,1438,4,7,179,212,226,4,14,926365503,51581715
231,1439,2,51,-1,-1,-1,1,2,2004318071,286331153
231,1440,0,1,2,-1,-1,2,2,522133279,117901063
232,1441,78,205,-1,-1,-1,1,2,2004318071,286331153
232,1442,2,16,205,-1,-1,2,3,2139062143,16843009
232,1443,0,1,78,-1,-1,2,3,522133279,117901063
232,1444,0,1,2,9,-1,4,3,526327647,84346119
232,1445,0,2,9,205,-1,3,3,939472895,1245203
232,1446,0,1,2,16,-1,3,3,536813567,458759
233,1447,231,232,-1,-1,-1,1,2,2004318071,286331153
233,1448,78,205,231,-1,-1,2,3,522133279,117901063
233,1449,2,51,232,-1,-1,2,4,522133279,117901063
233,1450,0,1,2,16,-1,6,4,132581351,404690975
233,1451,0,1,2,9,-1,7,4,1541102555,404363290
233,1452,0,1,2,78,-1,5,4,133105647,26149263
233,1453,0,1,78,231,-1,3,4,134154239,2031647
233,1454,2,16,51,205,-1,4,4,86443303,459217759
233,1455,2,16,205,231,-1,3,4,33489407,8323199
233,1456,0,1,2,232,-1,3,4,134154239,2031647
233,1457,2,51,78,205,-1,3,4,287248671,125241207
233,1458,0,1,2,16,51,5,4,520439,17822207
233,1459,0,1,2,16,231,4,4,524287,8191
233,1460,0,1,2,9,205,6,4,117942263,27390449
233,1461,0,2,9,51,205,5,4,3361919,30225407
233,1462,0,2,9,205,231,4,4,1310719,14335
233,1463,0,1,2,9,51,6,4,84407799,17166837
233,1464,0,1,2,9,231,5,4,84410367,8031
233,1465,0,1,2,51,78,4,4,1013631,17895423
233,1466,0,1,2,16,205,5,4,117901303,32633329
233,1467,0,1,2,78,205,4,4,117901311,2039583
234,1468,8,233,-1,-1,-1,1,5,2004318071,286331153
234,1469,8,231,232,-1,-1,2,5,2139062143,16843009
234,1470,2,8,51,232,-1,3,5,939472895,1245203
234,1471,8,78,205,231,-1,3,5,1476351999,1376277
234,1472,2,8,51,78,205,4,5,926365695,1250067
234,1473,0,1,2,8,232,4,5,134217727,31
234,1474,2,8,16,205,231,4,5,859308031,4915
234,1475,2,8,16,51,205,5,5,863452031,19075379
234,1476,0,1,8,78,231,4,5,260046847,271
234,1477,0,1,2,8,78,6,5,134213631,65679
234,1478,0,1,2,8,9,8,5,1543494655,1572890
234,1479,0,1,2,8,16,7,5,134211583,1572895
235,1480,18,189,-1,-1,-1,1,1,2004318071,286331153
235,1481,2,8,18,-1,-1,2,2,2139062143,16843009
235,1482,1,9,189,-1,-1,2,2,2139062143,16843009
235,1483,1,2,8,9,-1,3,2,2147450879,65537
236,1484,234,235,-1,-1,-1,1,4,2004318071,286331153
236,1485,8,233,235,-1,-1,2,6,522133279,117901063
236,1486,18,189,234,-1,-1,2,5,522133279,117901063
236,1487,1,9,189,234,-1,3,6,33489407,8323199
236,1488,8,231,232,235,-1,3,6,33489407,8323199
236,1489,2,8,18,233,-1,4,6,30212557,333386719
236,1490,2,8,18,234,-1,3,6,33489407,8323199
236,1491,8,18,189,233,-1,3,6,56034135,356455743
236,1492,0,1,2,8,9,12,6,1575962,1063190398
236,1493,8,78,205,231,235,4,6,1441791,22527
236,1494,1,2,8,9,233,5,6,127217,118487039
236,1495,1,2,8,9,234,4,6,131071,32767
236,1496,2,8,18,51,232,6,6,16860621,324526047
236,1497,2,8,51,232,235,4,6,1310719,14335
236,1498,1,8,9,189,233,4,6,340791,322134015
236,1499,8,18,189,231,232,4,6,50529111,356466495
236,1500,2,8,18,231,232,5,6,16843213,333438943
237,1501,7,236,-1,-1,-1,1,7,2004318071,286331153
237,1502,7,234,235,-1,-1,2,7,1465341783,353703189
237,1503,7,18,189,234,-1,3,7,1434408319,22348117
237,1504,7,8,233,235,-1,3,7,1434408319,22348117
237,1505,7,8,18,189,233,4,7,1467441151,332053
237,1506,2,7,8,18,234,4,7,859013119,78643
237,1507,2,7,8,18,233,5,7,926939135,77873
237,1508,7,8,231,232,235,4,7,1431666687,87381
237,1509,1,7,9,189,234,4,7,859013119,78643
238,1510,52,237,-1,-1,-1,1,6,2004318071,286331153
238,1511,7,52,236,-1,-1,2,8,926365495,320017171
238,1512,50,51,237,-1,-1,2,7,522133279,117901063
238,1513,2,9,51,237,-1,3,8,33489407,8323199
238,1514,7,52,234,235,-1,3,8,930559863,286462227
238,1515,0,1,50,237,-1,3,8,33489407,8323199
238,1516,7,50,51,236,-1,3,8,56034135,356455743
238,1517,7,8,52,233,235,4,8,253714271,84215567
238,1518,0,1,2,9,237,4,8,131071,32767
238,1519,7,18,52,189,234,4,8,253714271,84215567
238,1520,2,7,9,51,236,4,8,340791,322134015
238,1521,7,50,51,234,235,4,8,56055639,353703231
238,1522,0,1,7,50,236,4,8,1117983,118454271
239,1523,4,238,-1,-1,-1,1,9,2004318071,286331153
239,1524,4,52,237,-1,-1,2,9,1465341783,353703189
239,1525,4,50,51,237,-1,3,9,1434408319,22348117
239,1526,4,7,52,236,-1,3,9,1465866079,85263637
239,1527,4,7,50,51,236,4,9,1467441151,332053
239,1528,0,1,4,50,237,4,9,252674047,69391
239,1529,4,7,52,234,235,4,9,1465341791,85267733
239,1530,2,4,9,51,237,4,9,859013119,78643
240,1531,6,239,-1,-1,-1,1,10,2004318071,286331153
240,1532,4,6,238,-1,-1,2,10,2139062143,16843009
240,1533,4,6,52,237,-1,3,10,2004842367,17891601
240,1534,4,6,7,52,236,4,10,2004842495,1114385
240,1535,4,6,50,51,237,4,10,2004320255,69905
241,1536,10,240,-1,-1,-1,1,10,2004318071,286331153
241,1537,6,10,239,-1,-1,2,11,2139062143,16843009
241,1538,3,5,240,-1,-1,2,11,2139062143,16843009
241,1539,4,6,10,238,-1,3,11,2147450879,65537
241,1540,3,5,6,239,-1,3,11,2147450879,65537
241,1541,4,6,10,52,237,4,11,2139062271,65793
241,1542,3,4,5,6,238,4,11,2147483647,1
242,1543,230,241,-1,-1,-1,1,4,2004318071,286331153
242,1544,10,230,240,-1,-1,2,14,926365495,320017171
242,1545,7,229,241,-1,-1,2,15,522133279,117901063
242,1546,3,5,230,240,-1,3,15,253693727,118425359
242,1547,6,10,230,239,-1,3,15,253693727,118425359
242,1548,7,179,228,241,-1,3,15,369038847,5701719
242,1549,7,10,229,240,-1,3,15,87491895,324997983
242,1550,3,5,6,230,239,4,15,16712191,8323327
242,1551,4,6,10,230,238,4,15,16712191,8323327
242,1552,4,7,179,227,241,4,15,51642367,14143
242,1553,3,5,7,229,240,4,15,987423,125243391
242,1554,3,7,178,228,241,4,15,20185087,13183
242,1555,6,7,10,229,239,4,15,3343671,325006335
242,1556,7,10,179,228,240,4,15,89470839,286479711
243,1557,3,9,-1,-1,-1,1,1,2004318071,286331153
244,1558,33,162,-1,-1,-1,1,1,2004318071,286331153
244,1559,8,9,33,-1,-1,2,2,522133279,117901063
244,1560,1,3,162,-1,-1,2,2,522133279,117901063
244,1561,1,3,8,9,-1,3,2,287248671,125241207
245,1562,243,244,-1,-1,-1,1,2,2004318071,286331153
245,1563,33,162,243,-1,-1,2,2,522133279,117901063
245,1564,3,9,244,-1,-1,2,3,522133279,117901063
245,1565,1,3,8,9,-1,5,3,1071464413,54788932
245,1566,1,3,9,162,-1,4,3,64947167,30343631
245,1567,1,3,162,243,-1,3,3,134154239,2031647
245,1568,3,8,9,33,-1,4,3,100074999,32834037
245,1569,8,9,33,243,-1,3,3,134154239,2031647
245,1570,3,9,33,162,-1,3,3,287248671,125241207
245,1571,1,3,8,9,243,4,3,125304831,4383
246,1572,6,245,-1,-1,-1,1,4,2004318071,286331153
246,1573,6,243,244,-1,-1,2,4,2139062143,16843009
246,1574,3,6,9,244,-1,3,4,939472895,1245203
246,1575,6,33,162,243,-1,3,4,1476351999,1376277
246,1576,3,6,9,33,162,4,4,926365695,1250067
246,1577,6,8,9,33,243,4,4,1434451967,341
246,1578,3,6,8,9,33,5,4,863502207,78609
246,1579,1,3,6,162,243,4,4,260046847,271
246,1580,1,3,6,9,162,5,4,255844351,68623
246,1581,1,3,6,8,9,6,4,1073733599,197636
247,1582,3,189,-1,-1,-1,1,2,2004318071,286331153
247,1583,2,3,8,-1,-1,2,2,926365495,320017171
248,1584,5,247,-1,-1,-1,1,3,2004318071,286331153
248,1585,3,5,189,-1,-1,2,3,926365495,320017171
248,1586,2,3,5,8,-1,3,3,524230463,50791175
249,1587,2,5,-1,-1,-1,1,1,2004318071,286331153
250,1588,3,249,-1,-1,-1,1,2,2004318071,286331153
250,1589,2,3,5,-1,-1,2,2,926365495,320017171
251,1590,8,250,-1,-1,-1,1,3,2004318071,286331153
251,1591,3,8,249,-1,-1,2,3,926365495,320017171
251,1592,2,3,5,8,-1,3,3,335483903,3604535
252,1593,248,251,-1,-1,-1,1,1,2004318071,286331153
252,1594,8,248,250,-1,-1,2,4,926365495,320017171
252,1595,5,247,251,-1,-1,2,4,522133279,117901063
252,1596,2,3,5,8,-1,7,4,58393467,306123327
252,1597,3,8,248,249,-1,3,4,524230463,50791175
252,1598,3,5,189,251,-1,3,4,335483903,3604535
252,1599,5,8,247,250,-1,3,4,87491895,324997983
252,1600,2,3,5,8,189,6,4,57872255,17772863
252,1601,2,3,5,8,247,5,4,3666167,17773055
252,1602,2,3,5,8,248,4,4,3670015,5119
252,1603,2,3,5,8,249,6,4,53937151,4133695
252,1604,2,3,5,8,250,5,4,50791423,4136767
252,1605,2,3,5,8,251,4,4,50855935,7999
252,1606,3,5,8,247,249,4,4,87494463,51319647
252,1607,3,5,8,189,249,5,4,355934015,50795351
252,1608,3,5,8,189,250,4,4,288563007,50803575
253,1609,1,252,-1,-1,-1,1,5,2004318071,286331153
253,1610,1,248,251,-1,-1,2,5,1465341783,353703189
253,1611,1,5,247,251,-1,3,5,1434408319,22348117
253,1612,1,8,248,250,-1,3,5,1465866079,85263637
253,1613,1,5,8,247,250,4,5,1465874431,1115413
253,1614,1,3,5,189,251,4,5,1431658367,17126741
253,1615,1,3,8,248,249,4,5,1432311167,22349141
253,1616,1,2,3,5,8,8,5,1465737215,333125
254,1617,5,6,-1,-1,-1,1,1,2004318071,286331153
255,1618,8,254,-1,-1,-1,1,2,2004318071,286331153
255,1619,5,6,8,-1,-1,2,2,2139062143,16843009
256,1620,127,255,-1,-1,-1,1,2,2004318071,286331153
256,1621,8,127,254,-1,-1,2,3,2139062143,16843009
256,1622,1,3,255,-1,-1,2,3,2139062143,16843009
256,1623,5,6,8,127,-1,3,3,2147450879,65537
256,1624,1,3,8,254,-1,3,3,2147450879,65537
256,1625,1,3,5,6,8,4,3,2147483647,1
257,1626,253,256,-1,-1,-1,1,3,2004318071,286331153
257,1627,1,252,256,-1,-1,2,6,522133279,117901063
257,1628,127,253,255,-1,-1,2,5,926365495,320017171
257,1629,1,3,252,255,-1,4,6,86443303,459217759
257,1630,1,3,253,255,-1,3,6,253693727,118425359
257,1631,1,248,251,256,-1,3,6,369038847,5701719
257,1632,8,127,253,254,-1,3,6,253693727,118425359
257,1633,1,127,252,255,-1,3,6,87491895,324997983
257,1634,1,3,8,252,254,5,6,5571159,364860927
257,1635,1,3,8,253,254,4,6,16712191,8323327
257,1636,1,8,248,250,256,4,6,85327871,22367
257,1637,5,6,8,127,253,4,6,131071,32767
257,1638,1,5,247,251,256,4,6,22413311,21887
257,1639,1,3,248,251,255,5,6,89466743,287003999
257,1640,1,127,248,251,255,4,6,89470839,286479711
257,1641,1,8,127,252,254,4,6,5571415,356472319
258,1642,9,257,-1,-1,-1,1,7,2004318071,286331153
258,1643,9,253,256,-1,-1,2,7,1465341783,353703189
258,1644,9,127,253,255,-1,3,7,1465866079,85263637
258,1645,1,9,252,256,-1,3,7,863974271,20119859
258,1646,1,9,127,252,255,4,7,926906367,1114899
258,1647,8,9,127,253,254,4,7,863974399,3342643
258,1648,1,9,248,251,256,4,7,859010943,17904435
258,1649,1,3,9,253,255,4,7,259985407,983311
258,1650,1,3,9,252,255,5,7,532635647,328199
259,1651,1,187,-1,-1,-1,1,3,2004318071,286331153
259,1652,1,2,186,-1,-1,2,3,1465341783,353703189
259,1653,1,2,3,8,-1,3,3,1467438967,286593301
260,1654,2,174,-1,-1,-1,1,2,2004318071,286331153
260,1655,2,6,8,-1,-1,2,2,1465341783,353703189
261,1656,259,260,-1,-1,-1,1,2,2004318071,286331153
261,1657,1,187,260,-1,-1,2,4,522133279,117901063
261,1658,2,174,259,-1,-1,2,4,522133279,117901063
261,1659,1,2,174,186,-1,4,4,324473687,355931447
261,1660,1,2,186,260,-1,3,4,369038847,5701719
261,1661,2,6,8,259,-1,3,4,369038847,5701719
261,1662,1,2,174,187,-1,3,4,56034135,356455743
261,1663,1,2,3,6,8,6,4,355939123,324481843
261,1664,1,2,3,8,174,5,4,286602039,322131831
261,1665,1,2,3,8,260,4,4,286654463,22391
261,1666,1,2,6,8,186,5,4,322131831,286602039
261,1667,1,2,6,8,187,4,4,53696375,286602047
262,1668,5,261,-1,-1,-1,1,5,2004318071,286331153
262,1669,5,259,260,-1,-1,2,5,1465341783,353703189
262,1670,2,5,174,259,-1,3,5,863974271,20119859
262,1671,1,5,187,260,-1,3,5,863974271,20119859
262,1672,1,2,5,174,187,4,5,526335999,197895
262,1673,2,5,6,8,259,4,5,859010943,17904435
262,1674,1,2,5,186,260,4,5,252665727,17108751
262,1675,1,2,5,174,186,5,5,526335871,16975111
263,1676,1,8,-1,-1,-1,1,1,2004318071,286331153
264,1677,6,263,-1,-1,-1,1,2,2004318071,286331153
264,1678,1,6,8,-1,-1,2,2,926365495,320017171
265,1679,9,264,-1,-1,-1,1,3,2004318071,286331153
265,1680,6,9,263,-1,-1,2,3,926365495,320017171
265,1681,1,6,8,9,-1,3,3,335483903,3604535
266,1682,2,265,-1,-1,-1,1,4,2004318071,286331153
266,1683,2,9,264,-1,-1,2,4,1465341783,353703189
266,1684,2,6,9,263,-1,3,4,1465866079,85263637
266,1685,1,2,6,8,9,4,4,858996607,16986931
267,1686,1,162,-1,-1,-1,1,2,2004318071,286331153
267,1687,1,8,9,-1,-1,2,2,2139062143,16843009
268,1688,266,267,-1,-1,-1,1,3,2004318071,286331153
268,1689,2,265,267,-1,-1,2,5,522133279,117901063
268,1690,1,162,266,-1,-1,2,5,522133279,117901063
268,1691,2,9,264,267,-1,3,5,369038847,5701719
268,1692,1,8,9,266,-1,3,5,33489407,8323199
268,1693,1,2,162,265,-1,3,5,87491895,324997983
268,1694,1,2,6,8,9,7,5,16986999,288571263
268,1695,2,6,9,263,267,4,5,85327871,22367
268,1696,1,2,9,162,264,4,5,56046455,288560447
268,1697,1,2,8,9,264,5,5,3617591,322114559
268,1698,1,2,8,9,265,4,5,340791,322134015
269,1699,3,268,-1,-1,-1,1,6,2004318071,286331153
269,1700,3,266,267,-1,-1,2,6,1465341783,353703189
269,1701,1,3,162,266,-1,3,6,863974271,20119859
269,1702,2,3,265,267,-1,3,6,863974271,20119859
269,1703,1,2,3,162,265,4,6,524247039,328455
269,1704,1,3,8,9,266,4,6,859013119,78643
269,1705,2,3,9,264,267,4,6,859010943,17904435
270,1706,6,8,-1,-1,-1,1,1,2004318071,286331153
271,1707,1,243,-1,-1,-1,1,2,2004318071,286331153
271,1708,1,3,9,-1,-1,2,2,2139062143,16843009
272,1709,270,271,-1,-1,-1,1,2,2004318071,286331153
272,1710,1,243,270,-1,-1,2,3,2139062143,16843009
272,1711,6,8,271,-1,-1,2,3,2139062143,16843009
272,1712,1,3,9,270,-1,3,3,2147450879,65537
272,1713,1,6,8,243,-1,3,3,2147450879,65537
272,1714,1,3,6,8,9,4,3,2147483647,1
273,1715,269,272,-1,-1,-1,1,4,2004318071,286331153
273,1716,3,268,272,-1,-1,2,7,522133279,117901063
273,1717,269,270,271,-1,-1,2,6,1465341783,353703189
273,1718,6,8,269,271,-1,3,7,253693727,118425359
273,1719,3,266,267,272,-1,3,7,369038847,5701719
273,1720,1,243,269,270,-1,3,7,253693727,118425359
273,1721,3,268,270,271,-1,3,7,287248671,125241207
273,1722,1,6,8,243,269,4,7,131071,32767
273,1723,2,3,265,267,272,4,7,20185087,13183
273,1724,1,3,9,268,270,5,7,3343415,333394943
273,1725,1,3,9,269,270,4,7,16712191,8323327
273,1726,1,3,162,266,272,4,7,20185087,13183
273,1727,3,6,8,268,271,4,7,5571415,356472319
273,1728,3,266,267,270,271,4,7,353703423,5723991
273,1729,1,3,243,268,270,4,7,3343671,325006335
274,1730,262,273,-1,-1,-1,1,3,2004318071,286331153
274,1731,262,269,272,-1,-1,2,5,2139062143,16843009
274,1732,5,261,273,-1,-1,2,8,522133279,117901063
274,1733,262,269,270,271,-1,3,7,2004842367,17891601
274,1734,3,262,268,272,-1,3,8,939472895,1245203
274,1735,5,259,260,273,-1,3,8,369038847,5701719
274,1736,5,261,269,272,-1,3,8,536813567,458759
274,1737,3,262,268,270,271,4,8,926365695,1250067
274,1738,1,243,262,269,270,4,8,268378111,458767
274,1739,3,262,266,267,272,4,8,930611199,4371
274,1740,6,8,262,269,271,4,8,268378111,458767
274,1741,1,5,187,260,273,4,8,20185087,13183
274,1742,5,261,269,270,271,4,8,522133503,460551
274,1743,2,5,174,259,273,4,8,20185087,13183
274,1744,3,5,261,268,272,4,8,56098815,5439
274,1745,5,259,260,269,272,4,8,369098751,87
275,1746,258,274,-1,-1,-1,1,2,2004318071,286331153
275,1747,258,262,273,-1,-1,2,4,2139062143,16843009
275,1748,9,257,274,-1,-1,2,9,522133279,117901063
275,1749,5,258,261,273,-1,3,9,939472895,1245203
275,1750,258,262,269,272,-1,3,6,2147450879,65537
275,1751,9,253,256,274,-1,3,9,369038847,5701719
275,1752,9,257,262,273,-1,3,9,536813567,458759
275,1753,5,258,261,269,272,4,9,939524095,19
275,1754,5,258,259,260,273,4,9,930611199,4371
275,1755,3,258,262,268,272,4,9,1065353215,259
275,1756,258,262,269,270,271,4,8,2139062271,65793
275,1757,1,9,252,256,274,4,9,20185087,13183
275,1758,5,9,257,261,273,4,9,56098815,5439
275,1759,9,127,253,255,274,4,9,85327871,22367
275,1760,9,257,262,269,272,4,9,536870911,7
275,1761,9,253,256,262,273,4,9,369098751,87
276,1762,246,275,-1,-1,-1,1,6,2004318071,286331153
276,1763,246,258,274,-1,-1,2,6,2139062143,16843009
276,1764,6,245,275,-1,-1,2,10,522133279,117901063
276,1765,9,246,257,274,-1,3,10,939472895,1245203
276,1766,246,258,262,273,-1,3,6,2147450879,65537
276,1767,6,243,244,275,-1,3,10,33489407,8323199
276,1768,6,245,258,274,-1,3,10,536813567,458759
276,1769,9,246,257,262,273,4,10,939524095,19
276,1770,9,246,253,256,274,4,10,930611199,4371
276,1771,246,258,262,269,272,4,7,2147483647,1
276,1772,5,246,258,261,273,4,10,1065353215,259
276,1773,6,33,162,243,275,4,10,1441791,22527
276,1774,6,9,245,257,274,4,10,87556095,4959
276,1775,3,6,9,244,275,4,10,1310719,14335
276,1776,6,245,258,262,273,4,10,536870911,7
276,1777,6,243,244,258,274,4,10,33554431,127
277,1778,4,276,-1,-1,-1,1,11,2004318071,286331153
277,1779,4,246,275,-1,-1,2,11,1465341783,353703189
277,1780,4,6,245,275,-1,3,11,1434408319,22348117
277,1781,4,246,258,274,-1,3,11,1431786839,357897557
277,1782,4,6,245,258,274,4,11,1431655807,22369621
277,1783,4,6,243,244,275,4,11,1431666687,87381
277,1784,4,246,258,262,273,4,11,1431655767,357913941
277,1785,4,9,246,257,274,4,11,1431656287,85284181
278,1786,8,9,-1,-1,-1,1,1,2004318071,286331153
279,1787,166,278,-1,-1,-1,1,1,2004318071,286331153
279,1788,8,9,166,-1,-1,2,2,522133279,117901063
279,1789,6,8,9,-1,-1,3,2,488447261,488447261
279,1790,6,8,278,-1,-1,2,2,522133279,117901063
280,1791,5,279,-1,-1,-1,1,3,2004318071,286331153
280,1792,5,166,278,-1,-1,2,3,2139062143,16843009
280,1793,5,6,8,278,-1,3,3,1476351999,1376277
280,1794,5,6,8,9,-1,4,3,1475827703,22085969
280,1795,5,8,9,166,-1,3,3,1476351999,1376277
281,1796,3,4,-1,-1,-1,1,1,2004318071,286331153
282,1797,1,281,-1,-1,-1,1,2,2004318071,286331153
282,1798,1,3,4,-1,-1,2,2,2139062143,16843009
283,1799,280,282,-1,-1,-1,1,2,2004318071,286331153
283,1800,5,279,282,-1,-1,2,4,522133279,117901063
283,1801,1,280,281,-1,-1,2,4,2139062143,16843009
283,1802,5,166,278,282,-1,3,4,33489407,8323199
283,1803,1,3,4,280,-1,3,4,2147450879,65537
283,1804,1,5,279,281,-1,3,4,1476351999,1376277
283,1805,5,8,9,166,282,4,4,1441791,22527
283,1806,5,6,8,9,282,5,4,22151167,22519
283,1807,5,6,8,278,282,4,4,1441791,22527
283,1808,1,5,166,278,281,4,4,1431830527,5461
283,1809,1,3,4,5,279,4,4,2139062271,65793
284,1810,2,283,-1,-1,-1,1,5,2004318071,286331153
284,1811,2,280,282,-1,-1,2,5,2139062143,16843009
284,1812,1,2,280,281,-1,3,5,2147450879,65537
284,1813,2,5,279,282,-1,3,5,1476351999,1376277
284,1814,1,2,5,279,281,4,5,2004877311,273
284,1815,1,2,3,4,280,4,5,2147483647,1
284,1816,2,5,166,278,282,4,5,1431830527,5461
285,1817,277,284,-1,-1,-1,1,7,2004318071,286331153
285,1818,4,276,284,-1,-1,2,12,522133279,117901063
285,1819,2,277,283,-1,-1,2,12,926365495,320017171
285,1820,4,246,275,284,-1,3,12,369038847,5701719
285,1821,2,277,280,282,-1,3,12,859255607,322114355
285,1822,2,4,276,283,-1,3,12,56034135,356455743
285,1823,4,246,258,274,284,4,12,357957631,21847
285,1824,2,5,277,279,282,4,12,252649311,84348687
285,1825,4,6,245,275,284,4,12,22413311,21887
285,1826,1,2,277,280,281,4,12,252645151,118427407
285,1827,2,4,246,275,283,4,12,53696375,286602047
285,1828,2,4,276,280,282,4,12,50529111,356466495
286,1829,0,285,-1,-1,-1,1,13,2004318071,286331153
286,1830,0,277,284,-1,-1,2,13,1465341783,353703189
286,1831,0,2,277,283,-1,3,13,1465866079,85263637
286,1832,0,4,276,284,-1,3,13,1434408319,22348117
286,1833,0,2,4,276,283,4,13,1467441151,332053
286,1834,0,2,277,280,282,4,13,1465868127,84215061
286,1835,0,4,246,275,284,4,13,1431664511,17913173
287,1836,8,63,-1,-1,-1,1,2,2004318071,286331153
287,1837,0,8,9,-1,-1,2,2,2139062143,16843009
288,1838,113,287,-1,-1,-1,1,2,2004318071,286331153
288,1839,0,8,9,-1,-1,4,3,471604252,1027423549
288,1840,8,63,113,-1,-1,2,3,522133279,117901063
288,1841,8,9,63,-1,-1,3,3,454761243,454761243
288,1842,8,9,287,-1,-1,2,3,522133279,117901063
288,1843,0,8,9,113,-1,3,3,33489407,8323199
289,1844,5,288,-1,-1,-1,1,4,2004318071,286331153
289,1845,5,113,287,-1,-1,2,4,1465341783,353703189
289,1846,5,8,9,287,-1,3,4,1434408319,22348117
289,1847,5,8,9,63,-1,4,4,1474254815,21299525
289,1848,5,8,63,113,-1,3,4,1434408319,22348117
