root_idx,cut_idx,l1_idx,l2_idx,l3_idx,l4_idx,l5_idx,vol_cut,cut_height,canon_tt_0,cannon_tt_1
103,506,3,102,-1,-1,-1,1,7,2004318071,286331153
103,507,3,99,101,-1,-1,2,7,1465341783,353703189
103,508,3,38,99,100,-1,3,7,1465866079,85263637
103,509,1,3,98,101,-1,3,7,863974271,20119859
103,510,1,3,38,98,100,4,7,926906367,1114899
103,511,3,7,9,38,99,4,7,1431666687,87381
103,512,1,2,3,97,101,4,7,252674047,69391
103,513,3,4,8,99,100,4,7,1434408447,5570901
104,514,4,81,-1,-1,-1,1,2,2004318071,286331153
104,515,4,8,9,-1,-1,2,2,2139062143,16843009
105,516,7,9,-1,-1,-1,1,1,2004318071,286331153
106,517,104,105,-1,-1,-1,1,2,2004318071,286331153
106,518,4,81,105,-1,-1,2,3,522133279,117901063
106,519,7,9,104,-1,-1,2,3,522133279,117901063
106,520,4,7,8,9,-1,4,3,87229747,861877087
106,521,4,8,9,105,-1,3,3,33489407,8323199
106,522,4,7,9,81,-1,3,3,56034135,356455743
107,523,6,106,-1,-1,-1,1,4,2004318071,286331153
107,524,6,104,105,-1,-1,2,4,1465341783,353703189
107,525,6,7,9,104,-1,3,4,1434408319,22348117
107,526,4,6,81,105,-1,3,4,863974271,20119859
107,527,4,6,7,9,81,4,4,930562047,200979
107,528,4,6,8,9,105,4,4,859013119,78643
107,529,4,6,7,8,9,5,4,1061124095,1114883
108,530,103,107,-1,-1,-1,1,4,2004318071,286331153
108,531,3,102,107,-1,-1,2,8,522133279,117901063
108,532,6,103,106,-1,-1,2,8,926365495,320017171
108,533,3,99,101,107,-1,3,8,369038847,5701719
108,534,6,103,104,105,-1,3,8,930559863,286462227
108,535,3,6,102,106,-1,3,8,87491895,324997983
108,536,1,3,98,101,107,4,8,20185087,13183
108,537,4,6,81,103,105,4,8,33502207,3342463
108,538,3,38,99,100,107,4,8,85327871,22367
108,539,6,7,9,103,104,4,8,33510911,5570687
108,540,3,6,99,101,106,4,8,89470839,286479711
108,541,3,6,102,104,105,4,8,87504695,320017247
109,542,5,108,-1,-1,-1,1,9,2004318071,286331153
109,543,5,103,107,-1,-1,2,9,1465341783,353703189
109,544,5,6,103,106,-1,3,9,1465866079,85263637
109,545,3,5,102,107,-1,3,9,863974271,20119859
109,546,3,5,6,102,106,4,9,926906367,1114899
109,547,5,6,103,104,105,4,9,1465341791,85267733
109,548,3,5,99,101,107,4,9,859010943,17904435
110,549,4,81,-1,-1,-1,1,2,2004318071,286331153
110,550,4,8,9,-1,-1,2,2,2139062143,16843009
111,551,89,110,-1,-1,-1,1,2,2004318071,286331153
111,552,4,81,89,-1,-1,2,3,522133279,117901063
111,553,7,9,110,-1,-1,2,3,522133279,117901063
111,554,4,7,8,9,-1,4,3,87229747,861877087
111,555,4,8,9,89,-1,3,3,33489407,8323199
111,556,4,7,9,81,-1,3,3,56034135,356455743
112,557,6,111,-1,-1,-1,1,4,2004318071,286331153
112,558,6,89,110,-1,-1,2,4,1465341783,353703189
112,559,6,7,9,110,-1,3,4,1434408319,22348117
112,560,4,6,81,89,-1,3,4,863974271,20119859
112,561,4,6,7,9,81,4,4,930562047,200979
112,562,4,6,8,9,89,4,4,859013119,78643
112,563,4,6,7,8,9,5,4,1061124095,1114883
113,564,109,112,-1,-1,-1,1,6,2004318071,286331153
113,565,6,109,111,-1,-1,2,10,926365495,320017171
113,566,5,108,112,-1,-1,2,10,522133279,117901063
113,567,6,89,109,110,-1,3,10,526327647,84346119
113,568,5,103,107,112,-1,3,10,369038847,5701719
113,569,5,6,108,111,-1,3,10,87491895,324997983
113,570,4,6,81,89,109,4,10,20185087,13183
113,571,3,5,102,107,112,4,10,20185087,13183
113,572,6,7,9,109,110,4,10,33510911,5570687
113,573,5,6,103,106,111,5,10,85315037,286481759
113,574,5,6,103,106,112,4,10,85327871,22367
113,575,5,6,89,108,110,4,10,56046455,288560447
113,576,5,6,103,107,111,4,10,89470839,286479711
114,577,92,113,-1,-1,-1,1,1,2004318071,286331153
114,578,92,109,112,-1,-1,2,7,2139062143,16843009
114,579,5,91,113,-1,-1,2,11,522133279,117901063
114,580,5,91,108,112,-1,4,11,469703679,1769499
114,581,5,92,108,112,-1,3,11,939472895,1245203
114,582,6,92,109,111,-1,3,11,1065303935,16974083
114,583,5,84,90,113,-1,3,11,369038847,5701719
114,584,5,91,109,112,-1,3,11,536813567,458759
114,585,5,6,91,108,111,5,11,95369151,19072431
114,586,5,6,92,108,111,4,11,257900415,16975119
114,587,5,91,103,107,112,5,11,465305599,4379
114,588,5,92,103,107,112,4,11,930611199,4371
114,589,6,89,92,109,110,4,11,536829951,327687
114,590,5,84,88,89,113,4,11,357957631,21847
114,591,5,84,90,108,112,5,11,364904447,427
114,592,5,6,83,90,113,4,11,22413311,21887
114,593,5,6,91,109,111,4,11,100612095,1245279
114,594,5,84,90,109,112,4,11,369098751,87
115,595,10,114,-1,-1,-1,1,12,2004318071,286331153
115,596,10,92,113,-1,-1,2,12,1465341783,353703189
115,597,5,10,91,113,-1,3,12,863974271,20119859
115,598,10,92,109,112,-1,3,12,1431786839,357897557
115,599,5,10,91,109,112,4,12,858993535,20132659
115,600,5,10,84,90,113,4,12,859010943,17904435
115,601,6,10,92,109,111,4,12,859255615,53678899
115,602,5,10,92,108,112,4,12,858994495,51589939
115,603,5,10,91,108,112,5,12,858994623,19084083
116,604,6,9,-1,-1,-1,1,1,2004318071,286331153
117,605,4,116,-1,-1,-1,1,2,2004318071,286331153
117,606,4,6,9,-1,-1,2,2,2139062143,16843009
118,607,5,6,-1,-1,-1,1,1,2004318071,286331153
119,608,3,118,-1,-1,-1,1,2,2004318071,286331153
119,609,3,5,6,-1,-1,2,2,2139062143,16843009
120,610,117,119,-1,-1,-1,1,1,2004318071,286331153
120,611,3,117,118,-1,-1,2,3,926365495,320017171
120,612,4,116,119,-1,-1,2,3,522133279,117901063
120,613,3,5,6,117,-1,3,3,33489407,8323199
120,614,4,6,9,119,-1,3,3,33489407,8323199
120,615,3,4,116,118,-1,3,3,56034135,356455743
120,616,3,4,5,6,116,4,3,340791,322134015
120,617,3,4,5,6,9,5,3,340741,861929311
120,618,3,4,6,9,118,4,3,218455,357908479
121,619,2,120,-1,-1,-1,1,4,2004318071,286331153
121,620,2,117,119,-1,-1,2,4,1465341783,353703189
121,621,2,4,116,119,-1,3,4,1434408319,22348117
121,622,2,3,117,118,-1,3,4,1465866079,85263637
121,623,2,3,4,116,118,4,4,1467441151,332053
121,624,2,4,6,9,119,4,4,1431666687,87381
121,625,2,3,5,6,117,4,4,1431666687,87381
122,626,1,118,-1,-1,-1,1,2,2004318071,286331153
122,627,1,5,6,-1,-1,2,2,2139062143,16843009
123,628,117,122,-1,-1,-1,1,1,2004318071,286331153
123,629,1,117,118,-1,-1,2,3,926365495,320017171
123,630,4,116,122,-1,-1,2,3,522133279,117901063
123,631,1,5,6,117,-1,3,3,33489407,8323199
123,632,4,6,9,122,-1,3,3,33489407,8323199
123,633,1,4,116,118,-1,3,3,56034135,356455743
123,634,1,4,5,6,116,4,3,340791,322134015
123,635,1,4,5,6,9,5,3,340741,861929311
123,636,1,4,6,9,118,4,3,218455,357908479
124,637,3,123,-1,-1,-1,1,4,2004318071,286331153
124,638,3,117,122,-1,-1,2,4,1465341783,353703189
124,639,3,4,116,122,-1,3,4,1434408319,22348117
124,640,1,3,117,118,-1,3,4,926889791,51577619
124,641,1,3,4,116,118,4,4,930562047,200979
124,642,3,4,6,9,122,4,4,1431666687,87381
124,643,1,3,5,6,117,4,4,859013119,78643
125,644,2,3,-1,-1,-1,1,1,2004318071,286331153
126,645,4,116,-1,-1,-1,1,2,2004318071,286331153
126,646,4,6,9,-1,-1,2,2,2139062143,16843009
127,647,125,126,-1,-1,-1,1,2,2004318071,286331153
127,648,4,116,125,-1,-1,2,3,2139062143,16843009
127,649,2,3,126,-1,-1,2,3,2139062143,16843009
127,650,4,6,9,125,-1,3,3,2147450879,65537
127,651,2,3,4,116,-1,3,3,2147450879,65537
127,652,2,3,4,6,9,4,3,2147483647,1
128,653,10,127,-1,-1,-1,1,4,2004318071,286331153
128,654,10,125,126,-1,-1,2,4,1465341783,353703189
128,655,2,3,10,126,-1,3,4,253693727,118425359
128,656,4,10,116,125,-1,3,4,859255607,322114355
128,657,2,3,4,10,116,4,4,16712191,8323327
128,658,4,6,9,10,125,4,4,16712191,8323327
129,659,124,128,-1,-1,-1,1,1,2004318071,286331153
129,660,3,123,128,-1,-1,2,5,522133279,117901063
129,661,10,124,127,-1,-1,2,5,2139062143,16843009
129,662,3,117,122,128,-1,3,5,369038847,5701719
129,663,10,124,125,126,-1,3,5,2004842367,17891601
129,664,3,10,123,127,-1,3,5,939472895,1245203
129,665,1,3,117,118,128,4,5,51642367,14143
129,666,4,10,116,124,125,4,5,872364031,1245235
129,667,3,4,116,122,128,4,5,22413311,21887
129,668,2,3,10,123,126,5,5,255807359,17629967
129,669,2,3,10,124,126,4,5,268378111,458767
129,670,3,10,117,122,127,4,5,930611199,4371
129,671,3,10,123,125,126,4,5,926365695,1250067
130,672,121,129,-1,-1,-1,1,2,2004318071,286331153
130,673,121,124,128,-1,-1,2,2,2139062143,16843009
130,674,2,120,129,-1,-1,2,6,522133279,117901063
130,675,10,121,124,127,-1,3,6,2147450879,65537
130,676,3,121,123,128,-1,3,6,939472895,1245203
130,677,2,117,119,129,-1,3,6,369038847,5701719
130,678,2,120,124,128,-1,3,6,536813567,458759
130,679,3,10,121,123,127,4,6,1065353215,259
130,680,10,121,124,125,126,4,6,2139062271,65793
130,681,3,117,121,122,128,4,6,526385151,1287
130,682,2,3,117,118,129,4,6,85327871,22367
130,683,2,10,120,124,127,4,6,939524095,19
130,684,2,4,116,119,129,4,6,22413311,21887
130,685,2,3,120,123,128,4,6,87556095,4959
130,686,2,117,119,124,128,4,6,369098751,87
131,687,7,130,-1,-1,-1,1,7,2004318071,286331153
131,688,7,121,129,-1,-1,2,7,1465341783,353703189
131,689,2,7,120,129,-1,3,7,863974271,20119859
131,690,7,121,124,128,-1,3,7,1431786839,357897557
131,691,2,7,120,124,128,4,7,858993535,20132659
131,692,2,7,117,119,129,4,7,859010943,17904435
131,693,3,7,121,123,128,4,7,858994495,51589939
131,694,7,10,121,124,127,4,7,1431655767,357913941
132,695,67,131,-1,-1,-1,1,7,2004318071,286331153
132,696,7,67,130,-1,-1,2,8,926365495,320017171
132,697,6,10,131,-1,-1,2,8,522133279,117901063
132,698,7,67,121,129,-1,3,8,930559863,286462227
132,699,6,7,10,130,-1,3,8,87491895,324997983
132,700,7,67,121,124,128,4,8,930576247,286331155
132,701,2,7,67,120,129,4,8,253706047,50530063
132,702,6,7,10,121,129,4,8,87504695,320017247
133,703,8,132,-1,-1,-1,1,9,2004318071,286331153
133,704,8,67,131,-1,-1,2,9,1465341783,353703189
133,705,6,8,10,131,-1,3,9,863974271,20119859
133,706,7,8,67,130,-1,3,9,926889791,51577619
133,707,6,7,8,10,130,4,9,524247039,328455
133,708,7,8,67,121,129,4,9,926365503,51581715
134,709,6,10,-1,-1,-1,1,1,2004318071,286331153
135,710,7,134,-1,-1,-1,1,2,2004318071,286331153
135,711,6,7,10,-1,-1,2,2,2139062143,16843009
136,712,81,135,-1,-1,-1,1,2,2004318071,286331153
136,713,7,81,134,-1,-1,2,3,2139062143,16843009
136,714,8,9,135,-1,-1,2,3,2139062143,16843009
136,715,6,7,10,81,-1,3,3,2147450879,65537
136,716,7,8,9,134,-1,3,3,2147450879,65537
136,717,6,7,8,9,10,4,3,2147483647,1
137,718,133,136,-1,-1,-1,1,7,2004318071,286331153
137,719,81,133,135,-1,-1,2,9,926365495,320017171
137,720,8,132,136,-1,-1,2,10,522133279,117901063
137,721,8,9,132,135,-1,4,10,86443303,459217759
137,722,8,9,133,135,-1,3,10,253693727,118425359
137,723,7,81,133,134,-1,3,10,253693727,118425359
137,724,8,67,131,136,-1,3,10,369038847,5701719
137,725,8,81,132,135,-1,3,10,87491895,324997983
137,726,7,8,9,132,134,5,10,3343415,333394943
137,727,7,8,9,133,134,4,10,16712191,8323327
137,728,6,7,10,81,133,4,10,131071,32767
137,729,7,8,67,130,136,4,10,51642367,14143
137,730,8,9,67,131,135,5,10,89466743,287003999
137,731,6,8,10,131,136,4,10,20185087,13183
137,732,7,8,81,132,134,4,10,3343671,325006335
137,733,8,67,81,131,135,4,10,290791263,84366711
138,734,115,137,-1,-1,-1,1,3,2004318071,286331153
138,735,115,133,136,-1,-1,2,10,2139062143,16843009
138,736,10,114,137,-1,-1,2,13,522133279,117901063
138,737,8,115,132,136,-1,3,13,939472895,1245203
138,738,81,115,133,135,-1,3,12,1065303935,16974083
138,739,10,92,113,137,-1,3,13,369038847,5701719
138,740,10,114,133,136,-1,3,13,536813567,458759
138,741,8,81,115,132,135,4,13,257900415,16975119
138,742,8,67,115,131,136,4,13,526385151,1287
138,743,7,81,115,133,134,4,13,268378111,458767
138,744,8,9,115,133,135,4,13,268378111,458767
138,745,8,9,115,132,135,5,13,257896319,17499407
138,746,10,92,109,112,137,4,13,357957631,21847
138,747,8,10,114,132,136,4,13,56098815,5439
138,748,5,10,91,113,137,4,13,20185087,13183
138,749,10,81,114,133,135,4,13,100612095,1245279
138,750,10,92,113,133,136,4,13,369098751,87
139,751,4,6,-1,-1,-1,1,1,2004318071,286331153
140,752,0,3,-1,-1,-1,1,1,2004318071,286331153
141,753,139,140,-1,-1,-1,1,1,2004318071,286331153
141,754,0,3,139,-1,-1,2,2,2139062143,16843009
141,755,4,6,140,-1,-1,2,2,2139062143,16843009
141,756,0,3,4,6,-1,3,2,2147450879,65537
142,757,4,5,-1,-1,-1,1,1,2004318071,286331153
143,758,3,142,-1,-1,-1,1,2,2004318071,286331153
143,759,3,4,5,-1,-1,2,2,2139062143,16843009
144,760,141,143,-1,-1,-1,1,1,2004318071,286331153
144,761,139,140,143,-1,-1,2,2,522133279,117901063
144,762,3,141,142,-1,-1,2,3,926365495,320017171
144,763,4,6,140,143,-1,3,3,33489407,8323199
144,764,0,3,139,142,-1,4,3,30212557,333386719
144,765,0,3,139,143,-1,3,3,33489407,8323199
144,766,3,4,5,141,-1,3,3,33489407,8323199
144,767,3,139,140,142,-1,3,3,56034135,356455743
144,768,0,3,4,5,6,6,3,213059,1040007167
144,769,0,3,4,6,142,5,3,117965,322166783
144,770,0,3,4,6,143,4,3,131071,32767
144,771,3,4,5,6,140,5,3,16843213,333438943
144,772,3,4,6,140,142,4,3,218455,357908479
144,773,0,3,4,5,139,5,3,214087,501039103
144,774,3,4,5,139,140,4,3,16843263,8355711
145,775,1,144,-1,-1,-1,1,4,2004318071,286331153
145,776,1,141,143,-1,-1,2,4,1465341783,353703189
145,777,1,3,141,142,-1,3,4,1465866079,85263637
145,778,1,139,140,143,-1,3,4,1434408319,22348117
145,779,1,3,139,140,142,4,4,1467441151,332053
145,780,1,3,4,5,141,4,4,1431666687,87381
145,781,0,1,3,139,143,4,4,859013119,78643
145,782,0,1,3,139,142,5,4,926939135,77873
145,783,1,4,6,140,143,4,4,1431666687,87381
146,784,4,6,-1,-1,-1,1,1,2004318071,286331153
147,785,0,1,-1,-1,-1,1,1,2004318071,286331153
148,786,4,147,-1,-1,-1,1,2,2004318071,286331153
148,787,0,1,4,-1,-1,2,2,522133279,117901063
149,788,3,148,-1,-1,-1,1,3,2004318071,286331153
149,789,3,4,147,-1,-1,2,3,2139062143,16843009
149,790,0,1,3,4,-1,3,3,536813567,458759
150,791,146,149,-1,-1,-1,1,3,2004318071,286331153
150,792,3,146,148,-1,-1,2,4,926365495,320017171
150,793,4,6,149,-1,-1,2,4,522133279,117901063
150,794,3,4,6,147,-1,4,4,54985543,490675519
150,795,3,4,146,147,-1,3,4,253693727,118425359
150,796,3,4,6,148,-1,3,4,56034135,356455743
150,797,0,1,3,4,6,5,4,524039,2096927
150,798,0,1,3,4,146,4,4,524287,8191
151,799,5,150,-1,-1,-1,1,5,2004318071,286331153
151,800,5,146,149,-1,-1,2,5,1465341783,353703189
151,801,4,5,6,149,-1,3,5,863974271,20119859
151,802,3,5,146,148,-1,3,5,926889791,51577619
151,803,3,4,5,6,148,4,5,526335999,197895
151,804,3,4,5,146,147,4,5,259985407,983311
151,805,3,4,5,6,147,5,5,534724607,197639
152,806,145,151,-1,-1,-1,1,2,2004318071,286331153
152,807,1,144,151,-1,-1,2,6,522133279,117901063
152,808,5,145,150,-1,-1,2,6,926365495,320017171
152,809,1,141,143,151,-1,3,6,369038847,5701719
152,810,5,145,146,149,-1,3,6,930559863,286462227
152,811,1,5,144,150,-1,3,6,87491895,324997983
152,812,1,139,140,143,151,4,6,22413311,21887
152,813,3,5,145,146,148,4,6,255795007,50791183
152,814,1,3,141,142,151,4,6,85327871,22367
152,815,4,5,6,145,149,4,6,33502207,3342463
152,816,1,5,141,143,150,4,6,89470839,286479711
152,817,1,5,144,146,149,4,6,87504695,320017247
153,818,2,152,-1,-1,-1,1,7,2004318071,286331153
153,819,2,145,151,-1,-1,2,7,1465341783,353703189
153,820,2,5,145,150,-1,3,7,1465866079,85263637
153,821,1,2,144,151,-1,3,7,863974271,20119859
153,822,1,2,5,144,150,4,7,926906367,1114899
153,823,2,5,145,146,149,4,7,1465341791,85267733
153,824,1,2,141,143,151,4,7,859010943,17904435
154,825,3,6,-1,-1,-1,1,1,2004318071,286331153
155,826,2,154,-1,-1,-1,1,2,2004318071,286331153
155,827,2,3,6,-1,-1,2,2,2139062143,16843009
156,828,3,5,-1,-1,-1,1,1,2004318071,286331153
157,829,155,156,-1,-1,-1,1,2,2004318071,286331153
157,830,2,154,156,-1,-1,2,3,522133279,117901063
157,831,3,5,155,-1,-1,2,3,522133279,117901063
157,832,2,3,5,6,-1,4,3,54985543,490675519
157,833,2,3,6,156,-1,3,3,33489407,8323199
157,834,2,3,5,154,-1,3,3,56034135,356455743
158,835,4,157,-1,-1,-1,1,4,2004318071,286331153
158,836,4,155,156,-1,-1,2,4,1465341783,353703189
158,837,3,4,5,155,-1,3,4,863974271,20119859
158,838,2,4,154,156,-1,3,4,863974271,20119859
158,839,2,3,4,5,154,4,4,526335999,197895
158,840,2,3,4,6,156,4,4,252674047,69391
158,841,2,3,4,5,6,5,4,534724607,197639
159,842,153,158,-1,-1,-1,1,4,2004318071,286331153
159,843,4,153,157,-1,-1,2,8,926365495,320017171
159,844,2,152,158,-1,-1,2,8,522133279,117901063
159,845,4,153,155,156,-1,3,8,930559863,286462227
159,846,2,145,151,158,-1,3,8,369038847,5701719
159,847,2,4,152,157,-1,3,8,87491895,324997983
159,848,2,4,152,154,156,5,8,86456119,320019295
159,849,2,4,153,154,156,4,8,253706047,50530063
159,850,1,2,144,151,158,4,8,20185087,13183
159,851,3,4,5,153,155,4,8,33502207,3342463
159,852,2,5,145,150,158,4,8,85327871,22367
159,853,2,4,152,155,156,4,8,87504695,320017247
159,854,2,4,145,151,157,4,8,89470839,286479711
160,855,7,159,-1,-1,-1,1,9,2004318071,286331153
160,856,7,153,158,-1,-1,2,9,1465341783,353703189
160,857,2,7,152,158,-1,3,9,863974271,20119859
160,858,4,7,153,157,-1,3,9,926889791,51577619
160,859,2,4,7,152,157,4,9,524247039,328455
160,860,2,7,145,151,158,4,9,859010943,17904435
160,861,4,7,153,155,156,4,9,926365503,51581715
161,862,5,6,-1,-1,-1,1,1,2004318071,286331153
162,863,2,161,-1,-1,-1,1,2,2004318071,286331153
162,864,2,5,6,-1,-1,2,2,2139062143,16843009
163,865,122,162,-1,-1,-1,1,1,2004318071,286331153
163,866,2,122,161,-1,-1,2,3,926365495,320017171
163,867,1,118,162,-1,-1,2,3,522133279,117901063
163,868,2,5,6,122,-1,3,3,33489407,8323199
163,869,1,2,5,6,-1,5,3,55575376,1073037301
163,870,1,5,6,162,-1,3,3,33489407,8323199
163,871,1,2,118,161,-1,3,3,87491895,324997983
163,872,1,2,5,6,118,4,3,218455,357908479
163,873,1,2,5,6,161,4,3,340791,322134015
164,874,4,163,-1,-1,-1,1,4,2004318071,286331153
164,875,4,122,162,-1,-1,2,4,1465341783,353703189
164,876,1,4,118,162,-1,3,4,863974271,20119859
164,877,2,4,122,161,-1,3,4,926889791,51577619
164,878,1,2,4,118,161,4,4,524247039,328455
164,879,1,4,5,6,162,4,4,859013119,78643
164,880,1,2,4,5,6,6,4,1073741663,197888
164,881,2,4,5,6,122,4,4,859013119,78643
165,882,3,164,-1,-1,-1,1,5,2004318071,286331153
165,883,3,4,163,-1,-1,2,5,2139062143,16843009
165,884,3,4,122,162,-1,3,5,2004842367,17891601
165,885,2,3,4,122,161,4,5,1065304063,196867
165,886,1,3,4,118,162,4,5,1061126143,66307
166,887,5,85,-1,-1,-1,1,2,2004318071,286331153
166,888,3,4,5,-1,-1,2,2,522133279,117901063
167,889,6,166,-1,-1,-1,1,3,2004318071,286331153
167,890,5,6,85,-1,-1,2,3,2139062143,16843009
167,891,3,4,5,6,-1,3,3,536813567,458759
168,892,165,167,-1,-1,-1,1,3,2004318071,286331153
168,893,3,164,167,-1,-1,2,6,522133279,117901063
168,894,6,165,166,-1,-1,2,6,926365495,320017171
168,895,3,4,163,167,-1,3,6,33489407,8323199
168,896,5,6,85,165,-1,3,6,33489407,8323199
168,897,3,6,164,166,-1,3,6,87491895,324997983
168,898,3,4,122,162,167,4,6,17956863,30591
168,899,3,4,5,6,163,6,6,493711,125276159
168,900,3,4,5,6,164,5,6,502447,89468927
168,901,3,4,5,6,165,4,6,524287,8191
168,902,3,4,6,163,166,4,6,1117983,118454271
168,903,3,5,6,85,164,4,6,218455,357908479
169,904,160,168,-1,-1,-1,1,4,2004318071,286331153
169,905,160,165,167,-1,-1,2,7,2139062143,16843009
169,906,7,159,168,-1,-1,2,10,522133279,117901063
169,907,6,160,165,166,-1,3,10,1065303935,16974083
169,908,3,160,164,167,-1,3,10,939472895,1245203
169,909,7,153,158,168,-1,3,10,369038847,5701719
169,910,7,159,165,167,-1,3,10,536813567,458759
169,911,3,6,160,164,166,4,10,257900415,16975119
169,912,5,6,85,160,165,4,10,33554431,127
169,913,3,4,160,163,167,4,10,253755391,1807
169,914,4,7,153,157,168,4,10,51642367,14143
169,915,6,7,159,165,166,4,10,67065855,1376319
169,916,2,7,152,158,168,4,10,20185087,13183
169,917,3,7,159,164,167,4,10,56098815,5439
169,918,7,153,158,165,167,4,10,369098751,87
170,919,8,169,-1,-1,-1,1,11,2004318071,286331153
170,920,8,160,168,-1,-1,2,11,1465341783,353703189
170,921,7,8,159,168,-1,3,11,863974271,20119859
170,922,8,160,165,167,-1,3,11,1431786839,357897557
170,923,7,8,159,165,167,4,11,858993535,20132659
170,924,7,8,153,158,168,4,11,859010943,17904435
170,925,3,8,160,164,167,4,11,858994495,51589939
170,926,6,8,160,165,166,4,11,859255615,53678899
171,927,6,7,-1,-1,-1,1,1,2004318071,286331153
172,928,3,171,-1,-1,-1,1,2,2004318071,286331153
172,929,3,6,7,-1,-1,2,2,2139062143,16843009
173,930,6,7,-1,-1,-1,1,1,2004318071,286331153
174,931,2,173,-1,-1,-1,1,2,2004318071,286331153
174,932,2,6,7,-1,-1,2,2,2139062143,16843009
175,933,172,174,-1,-1,-1,1,1,2004318071,286331153
175,934,2,172,173,-1,-1,2,3,926365495,320017171
175,935,3,171,174,-1,-1,2,3,522133279,117901063
175,936,2,6,7,172,-1,3,3,33489407,8323199
175,937,2,3,6,7,-1,5,3,55575376,1073037301
175,938,3,6,7,174,-1,3,3,33489407,8323199
175,939,2,3,171,173,-1,3,3,56034135,356455743
175,940,2,3,6,7,171,4,3,340791,322134015
175,941,2,3,6,7,173,4,3,218455,357908479
176,942,5,175,-1,-1,-1,1,4,2004318071,286331153
176,943,5,172,174,-1,-1,2,4,1465341783,353703189
176,944,3,5,171,174,-1,3,4,863974271,20119859
176,945,2,5,172,173,-1,3,4,926889791,51577619
176,946,2,3,5,171,173,4,4,526335999,197895
176,947,3,5,6,7,174,4,4,859013119,78643
176,948,2,3,5,6,7,6,4,1073741663,197888
176,949,2,5,6,7,172,4,4,859013119,78643
177,950,4,176,-1,-1,-1,1,5,2004318071,286331153
177,951,4,5,175,-1,-1,2,5,2139062143,16843009
177,952,4,5,172,174,-1,3,5,2004842367,17891601
177,953,2,4,5,172,173,4,5,1065304063,196867
177,954,3,4,5,171,174,4,5,1061126143,66307
178,955,4,5,-1,-1,-1,1,1,2004318071,286331153
179,956,7,178,-1,-1,-1,1,2,2004318071,286331153
179,957,4,5,7,-1,-1,2,2,522133279,117901063
180,958,6,179,-1,-1,-1,1,3,2004318071,286331153
180,959,6,7,178,-1,-1,2,3,2139062143,16843009
180,960,4,5,6,7,-1,3,3,536813567,458759
181,961,177,180,-1,-1,-1,1,3,2004318071,286331153
181,962,4,176,180,-1,-1,2,6,522133279,117901063
181,963,6,177,179,-1,-1,2,6,926365495,320017171
181,964,4,5,175,180,-1,3,6,33489407,8323199
181,965,6,7,177,178,-1,3,6,253693727,118425359
181,966,4,6,176,179,-1,3,6,87491895,324997983
181,967,4,5,172,174,180,4,6,17956863,30591
181,968,4,5,6,7,175,6,6,493711,125276159
181,969,4,5,6,7,176,5,6,502447,89468927
181,970,4,5,6,7,177,4,6,524287,8191
181,971,4,5,6,175,179,4,6,1117983,118454271
181,972,4,6,7,176,178,4,6,5571415,356472319
182,973,170,181,-1,-1,-1,1,6,2004318071,286331153
182,974,170,177,180,-1,-1,2,9,2139062143,16843009
182,975,8,169,181,-1,-1,2,12,522133279,117901063
182,976,6,170,177,179,-1,3,12,1065303935,16974083
182,977,4,170,176,180,-1,3,12,939472895,1245203
182,978,8,160,168,181,-1,3,12,369038847,5701719
182,979,8,169,177,180,-1,3,12,536813567,458759
182,980,4,6,170,176,179,4,12,257900415,16975119
182,981,6,7,170,177,178,4,12,268378111,458767
182,982,4,5,170,175,180,4,12,253755391,1807
182,983,8,160,165,167,181,4,12,357957631,21847
182,984,6,8,169,177,179,4,12,67065855,1376319
182,985,7,8,159,168,181,4,12,20185087,13183
182,986,4,8,169,176,180,4,12,56098815,5439
182,987,8,160,168,177,180,4,12,369098751,87
183,988,9,182,-1,-1,-1,1,13,2004318071,286331153
183,989,9,170,181,-1,-1,2,13,1465341783,353703189
183,990,8,9,169,181,-1,3,13,863974271,20119859
183,991,9,170,177,180,-1,3,13,1431786839,357897557
183,992,8,9,169,177,180,4,13,858993535,20132659
183,993,8,9,160,168,181,4,13,859010943,17904435
183,994,4,9,170,176,180,4,13,858994495,51589939
183,995,6,9,170,177,179,4,13,859255615,53678899
184,996,4,6,-1,-1,-1,1,1,2004318071,286331153
185,997,25,184,-1,-1,-1,1,1,2004318071,286331153
185,998,4,6,25,-1,-1,2,2,2139062143,16843009
185,999,5,7,184,-1,-1,2,2,2139062143,16843009
185,1000,4,5,6,7,-1,3,2,2147450879,65537
186,1001,171,185,-1,-1,-1,1,2,2004318071,286331153
186,1002,25,171,184,-1,-1,2,2,926365495,320017171
186,1003,6,7,185,-1,-1,2,3,522133279,117901063
186,1004,4,5,6,7,-1,5,3,32506352,267849719
186,1005,5,6,7,184,-1,4,3,55771987,893334847
186,1006,5,7,171,184,-1,3,3,253693727,118425359
186,1007,4,6,7,25,-1,4,3,54985543,490675519
186,1008,4,6,25,171,-1,3,3,33489407,8323199
186,1009,6,7,25,184,-1,3,3,287248671,125241207
186,1010,4,5,6,7,171,4,3,131071,32767
187,1011,8,186,-1,-1,-1,1,4,2004318071,286331153
187,1012,8,171,185,-1,-1,2,4,1465341783,353703189
187,1013,6,7,8,185,-1,3,4,259985279,17760527
187,1014,8,25,171,184,-1,3,4,1465866079,85263637
187,1015,6,7,8,25,184,4,4,260013951,16843023
187,1016,4,6,8,25,171,4,4,252674047,69391
